Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Gradbeni inženir za področje ekonomike gradnje m/ž,24.2.2021,Šenčur,Protim Ržišnik Perc d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/gradbeni-inzenir-za-podrocje-ekonomike-gradnje-mz-752509-752509/,"Bi bili radi del velikih zgodb? Radi ustvarjate? Vam reševanje kompleksnih stvari dvigne srčni utrip? Ste dinamični po duši? Vas rutina dolgočasi?Ste radi del okolja, kjer vaše mnenje šteje? Če ste na vprašanja odgovorili pritrdilno, ste na pravem...",25.1.2021,Gorenjska,optius.com
.NET (C#) razvojnik (m/ž),24.2.2021,Naklo,SRC d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/net-c-razvojnik-mz-752492-752492/,"Bistvo uspeha SRCa so ljudje s srcem.Želja po odličnosti je skupna vsem pazljivo izbranim in nenehno šolanim strokovnjakom, pridružuje pa se ji še strastna želja, da navdušimo naročnika z doseženim končnim ciljem: večjim dobičkom, večjim tržnim de...",25.1.2021,Gorenjska,optius.com
Žičničar vzdrževalec strojnik - m/ž,24.2.2021,Krvavec,"Rekreacijsko turistični center Krvavec, d.o.o.",https://www.optius.com/iskalci/prosta-delovna-mesta/zicnicar-vzdrzevalec-strojnik-mz-751920-751920/,"Rekreacijsko turistični center Krvavec se nahaja v občini Cerklje na Gorenjskem in je od glavnega mesta, Ljubljane, oddaljen le 25 km, od Kranja 17 km in od Bleda le 35 km. Krvavec je najbližje smučišče mednarodnemu letališču (Brnik, 8 km) v Evropi.",25.1.2021,Gorenjska,optius.com
Nadzornik na smučišču - m/ž,24.2.2021,Krvavec,"Rekreacijsko turistični center Krvavec, d.o.o.",https://www.optius.com/iskalci/prosta-delovna-mesta/nadzornik-na-smuciscu-mz-751919-751919/,"Rekreacijsko turistični center Krvavec se nahaja v občini Cerklje na Gorenjskem in je od glavnega mesta, Ljubljane, oddaljen le 25 km, od Kranja 17 km in od Bleda le 35 km. Krvavec je najbližje smučišče mednarodnemu letališču (Brnik, 8 km) v Evropi.",25.1.2021,Gorenjska,optius.com
Kuharski pomočnik m/ž,19.2.2021,Naklo,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/kuharski-pomocnik-mz-752530-752530/,/,25.1.2021,Gorenjska,optius.com
Kuhar - m/ž,24.2.2021,Krvavec,"Rekreacijsko turistični center Krvavec, d.o.o.",https://www.optius.com/iskalci/prosta-delovna-mesta/kuhar-mz-751921-751921/,"Rekreacijsko turistični center Krvavec se nahaja v občini Cerklje na Gorenjskem in je od glavnega mesta, Ljubljane, oddaljen le 25 km, od Kranja 17 km in od Bleda le 35 km. Krvavec je najbližje smučišče mednarodnemu letališču (Brnik, 8 km) v Evropi.",25.1.2021,Gorenjska,optius.com
Razvijalec programske opreme in aplikacij (m/ž) v Kranju,24.2.2021,Kranj,Trenkwalder kadrovske storitve d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/razvijalec-programske-opreme-in-aplikacij-mz-v-kranju-752493-752493/,"Želimo te spoznati, ker vemo, da si posebej navdušen nad iskanjem rešitev v zapletenih situacijah in da te veselijo nove tehnologije. Zanimivo karierno priložnost zate imamo v proizvodnem podjetju, ki pospešeno vlaga v razvoj in inovativnost. Moti...",25.1.2021,Gorenjska,optius.com
Žičničar strežnik - m/ž,24.2.2021,Krvavec,"Rekreacijsko turistični center Krvavec, d.o.o.",https://www.optius.com/iskalci/prosta-delovna-mesta/zicnicar-streznik-mz-751918-751918/,"Rekreacijsko turistični center Krvavec se nahaja v občini Cerklje na Gorenjskem in je od glavnega mesta, Ljubljane, oddaljen le 25 km, od Kranja 17 km in od Bleda le 35 km. Krvavec je najbližje smučišče mednarodnemu letališču (Brnik, 8 km) v Evropi.",25.1.2021,Gorenjska,optius.com
Razvijalec elektronskih vezij (m/ž) v Kranju,24.2.2021,Kranj,Trenkwalder kadrovske storitve d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/razvijalec-elektronskih-vezij-mz-v-kranju-752494-752494/,"Naj bo 2021 leto pozitivnih sprememb! In zakaj je lahko zaposlitev v podjetju, ki uspešno deluje v elektro branži, ena izmed teh? Ker boste vključeni v zanimive razvojne projekte, ker bodo vaše dobre in inovaitvne ideje uslišane in ustrezno nagraj...",25.1.2021,Gorenjska,optius.com
Komercialist na terenu m/ž,24.2.2021,Gorenjska,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/komercialist-na-terenu-mz-752537-752537/,/,25.1.2021,Gorenjska,optius.com
Procesni tehnolog (m/ž),21.2.2021,PC Komenda,Raycap d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/procesni-tehnolog-mz-752270-752270/,"Želite postati član kolektiva uspešne mednarodne organizacije, z jasno začrtano razvojno vizijo in usmerjenostjo v prihodnost? Bi želeli delati v podjetju, ki je s svojim inovativnim pristopom vedno korak pred drugimi?Iščemo procesnega tehnologa, ...",22.1.2021,Gorenjska,optius.com
Zastopnik Gorenjska m/ž,19.2.2021,Gorenjska,PROAKTIV PLUS d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/zastopnik-gorenjska-mz-752335-752335/,"Proaktiv plus d.o.o. je pričelo s svojim delovanjem v začetku 2010. Smo del vodilne nemške multinacionalke, ki je prisotna v več kot 50 državah sveta in smo ekskluzivni uvoznik za regijo.Sedež podjetja je v Ljubljani, imamo pa še predstavništvi v ...",22.1.2021,Gorenjska,optius.com
Voznik kombija/skladiščnik (m/ž),21.2.2021,"Kranj, Gorenjska regija",Kobal Transporti d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-kombijaskladiscnik-mz-752296-752296/,"Podjetje Kobal Transporti je hitro rastoče, dinamično podjetje z mlado in ambiciozno ekipo. Iz leta v leto se trudimo ter prilagajamo potrebam trga tako, da z različnimi tipi tovornih vozil vse dni v letu oskrbujemo slovenski in evropski trg.Vabim...",22.1.2021,Gorenjska,optius.com
Specialist v računovodstvu m/ž,21.2.2021,Gorenjska regija,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/specialist-v-racunovodstvu-mz-752351-752351/,/,22.1.2021,Gorenjska,optius.com
Prodajni svetovalec (m/ž),21.2.2021,Kranj,Workforce d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-svetovalec-mz-752309-752309/,"Regionalna HR družba Workforce d.o.o., ki že več kot 20 let uspešno opravlja storitve na področju zaposlovanja in kadrovanja, s poslovalnicami v državah Adriatic regije - v Sloveniji, Srbiji, Bosni in Hercegovini, na Hrvaškem, v Črni gori in Maked...",22.1.2021,Gorenjska,optius.com
Strojni vzdrževalec m/ž,21.2.2021,Ljubljana,Personal center d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/strojni-vzdrzevalec-mz-752321-752321/,"Za našega naročnika iz Ljubljane, ki se ukvarja s proizvodnjo kovinskih izdelkov, iščemo zanesljivega sodelavca. Zaposlitev bo direktno pri naročniku!",22.1.2021,Gorenjska,optius.com
Skladiščnik m/ž,21.2.2021,Ljubljana,Personal center d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-mz-752318-752318/,"Za našega naročnika iz Ljubljane, ki se ukvarja s proizvodnjo kovinskih izdelkov, iščemo zanesljivega sodelavca.Zaposlitev bo direktno pri naročniku!",22.1.2021,Gorenjska,optius.com
Viličarist m/ž,21.2.2021,Ljubljana,Personal center d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vilicarist-mz-752332-752332/,"Za našega naročnika iz Ljubljane, ki se ukvarja s proizvodnjo kovinskih izdelkov, iščemo zanesljivega sodelavca.DELAVEC ZA SREDNJE ZAHTEVNA DELA V PROIZVODNJI (livarna) - VILIČARIST. Zaposlitev bo direktno pri naročniku!",22.1.2021,Gorenjska,optius.com
Google/Facebook oglaševalec (m/ž),20.2.2021,Ljubljana,Vivovita d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/googlefacebook-oglasevalec-mz-752144-752144/,"V podjetju Vivovita d.o.o. s spletno trgovino vivozebra vstopamo na nove evropske trge, zato potrebujemo dodatne okrepitve na področju digitalnega marketinga.V svojo ekipo vabimo novega sodelavca (m/ž) za področje oglaševanja na Googlu in Facebook...",21.1.2021,Gorenjska,optius.com
Gozdni delavec  - sekač m/ž,20.2.2021,"Bled, tujina ",MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/gozdni-delavec-sekac-mz-752147-752147/,"Podjetje z dolgoletno tradicijo med svoje vrste vabi kandidate za delovno mesto ""Gozdni delavec - sekač"" m/ž.",21.1.2021,Gorenjska,optius.com
Operater stroja m/ž,20.2.2021,Kranj,MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/operater-stroja-mz-752189-752189/,"Za našega naročnika, priznano mednarodno podjetje, iščemo tehnično naravnane posameznike za delo v proizvodnji m/ž v Kranju.",21.1.2021,Gorenjska,optius.com
Vzdrževalec - nastavljalec (m/ž),20.2.2021,Jesenice,Personal center d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-nastavljalec-mz-751984-751984/,"Za uspešno in rastoče podjetje, ki temelji na najsodobnejših tehnologijah iščemo novega sodelavca za njihovo ekipo strokovnjakov.",21.1.2021,Gorenjska,optius.com
Delo v proizvodnji m/ž,20.2.2021,Kranj,MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/delo-v-proizvodnji-mz-752187-752187/,"Za našega naročnika, uspešno pekovsko podjetje, iščemo nove sodelavce za ''Delo v proizvodnji m/ž'' v Kranju. Pričetek dela je možen takoj, zato pohitite s prijavo!",21.1.2021,Gorenjska,optius.com
Gradbeni inženir - vodja gradbišča m/ž,20.2.2021,"Ljubljana, teren po Sloveniji",MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/gradbeni-inzenir-vodja-gradbisca-mz-752149-752149/,"Za našega naročnika, družbeno odgovorno podjetje, iščemo »Gradbenega inženirja – vodjo gradbišča m/ž«.",21.1.2021,Gorenjska,optius.com
Monter mehanskih naprav m/ž,20.2.2021,"Maribor, teren v tujini",MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/monter-mehanskih-naprav-mz-752171-752171/,"Uspešno mednarodno podjetje z dolgoletno tradicijo, vabi v svojo ekipo ""Monterja mehanskih naprav"" (m/ž).",21.1.2021,Gorenjska,optius.com
Diplomiran ekonomist za kontroling m/ž,15.3.2021,Idrija,KOLEKTOR HOLDING d.d,https://www.optius.com/iskalci/prosta-delovna-mesta/diplomiran-ekonomist-za-kontroling-mz-755396-755396/,"Kolektor je razvojno in tržno usmerjen, inovativen, finančno stabilen ter poslovno uspešen koncern, ki z reševanjem tehnoloških izzivov prihodnosti in iskanjem novih poslovnih priložnosti izpolnjuje pričakovanja lastnikov, poslovnih partnerjev, za...",18.2.2021,Goriška,optius.com
Strojni inženir funkcionalne varnosti (m/ž),28.2.2021,"Šempeter pri Gorici, Ljubljana ali Maribor",MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/strojni-inzenir-funkcionalne-varnosti-755375-755375/,"Skupaj premikamo svet – in to že več kot 100 let. Kot vodilni mednarodni razvojni partner in sistemski dobavitelj avtomobilske industrije si pri MAHLE prizadevamo, da bi bila mobilnost vedno učinkovitejša, okolju prijaznejša, udobnejša in stroškov...",18.2.2021,Goriška,optius.com
Tehnolog proizvodnje (m/ž),24.2.2021,Šempeter pri Gorici,MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/tehnolog-proizvodnje-mz-755366-755366/,"Skupaj premikamo svet – in to že več kot 100 let. Kot vodilni mednarodni razvojni partner in sistemski dobavitelj avtomobilske industrije si pri MAHLE prizadevamo, da bi bila mobilnost vedno učinkovitejša, okolju prijaznejša, udobnejša in stroškov...",18.2.2021,Goriška,optius.com
Delavec v proizvodnji - Ajdovščina m/ž,20.3.2021,Ajdovščina,ESPADA d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/delavec-v-proizvodnji-ajdovscina-mz-755328-755328/,"Podjetje ESPADA je kadrovska agencija, ki se ukvarja z iskanjem in zagotavljanjem kakovostnega kadra za potrebe delodajalcev.",18.2.2021,Goriška,optius.com
Skladiščnik v Ajdovščini m/ž,20.3.2021,Ajdovščina,ESPADA d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-v-ajdovscini-mz-755326-755326/,"Podjetje ESPADA je kadrovska agencija, ki se ukvarja z iskanjem in zagotavljanjem kakovostnega kadra za potrebe delodajalcev.",18.2.2021,Goriška,optius.com
Vodja področja za funkcionalno varnost BU4 XM (m/ž),28.2.2021,"Šempeter pri Gorici, Ljubljana",MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-podrocja-za-funkcionalno-varnost-bu4-xm-mz-755313-755313/,"Skupaj premikamo svet – in to že več kot 100 let. Kot vodilni mednarodni razvojni partner in sistemski dobavitelj avtomobilske industrije si pri MAHLE prizadevamo, da bi bila mobilnost vedno učinkovitejša, okolju prijaznejša, udobnejša in stroškov...",18.2.2021,Goriška,optius.com
Mesar (m/ž) - Nova Gorica,20.3.2021,Nova Gorica,ESPADA d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/mesar-mz-nova-gorica-755317-755317/,"Podjetje ESPADA je kadrovska agencija, ki se ukvarja z iskanjem in zagotavljanjem kakovostnega kadra za potrebe delodajalcev.",18.2.2021,Goriška,optius.com
Monter (m/ž) - Vrtojba,26.2.2021,Vrtojba,LES-MMS d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/monter-mz-vrtojba-755000-755000/,"Ključ vsakega uspešnega podjetja so njegovi zaposleni. Na naših delovnih mestih si želimo zadovoljnih ljudi, zato ustvarjamo okolje, v katerem lahko naši sodelavci razvijajo svoj potencial, ideje in kreativnost. Opazimo in cenimo ambicioznost ter ...",18.2.2021,Goriška,optius.com
Monter elektro naprav m/ž,20.3.2021,teren v tujini,MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/monter-elektro-naprav-mz-755352-755352/,"Uspešno mednarodno podjetje z dolgoletno tradicijo, vabi v svojo ekipo ""Monterja elektro naprav"" (m/ž). Delo poteka v tujini.",18.2.2021,Goriška,optius.com
Svetovalec (m/ž) - Ljubljana,3.3.2021,Ljubljana,OBI d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/svetovalec-mz-ljubljana-755157-755157/,/,17.2.2021,Goriška,optius.com
Delavec v proizvodnji m/ž,19.3.2021,Idrija,Workforce d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/delavec-v-proizvodnji-mz-755191-755191/,"Naš naročnik, eden izmed največjih koncernov na Slovenskem, v svoj kolektiv vabi, odgovorne, ročno spretne in samoiniciativne posameznike za prosto delovno mesto Delavec v proizvodnji (m/ž).",17.2.2021,Goriška,optius.com
Vodja poslovne administracije m/ž,19.3.2021,Severna Primorska,PROFIL d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-poslovne-administracije-mz-755193-755193/,"Naš naročnik je hitro rastoče podjetje, ki na trgih jugovzhodne Evrope zastopa in prodaja medicinske pripomočke ter naročnike oskrbuje s potrebnimi reagenti in potrebnim potrošnim materialom. Zaradi močnega trenda povečevanja naročil in organizaci...",17.2.2021,Goriška,optius.com
Serviser gospodinjskih aparatov na terenu m/ž,2.3.2021,Dolenjska/Primorska,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/serviser-gospodinjskih-aparatov-na-terenu-mz-754999-754999/,/,16.2.2021,Goriška,optius.com
Vzdrževalec (m/ž),17.3.2021,Sežana,KRAS d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-mz-754881-754881/,"Izdelki podjetja Kras so izdelani za trg, za zadovoljevanje potreb in zahtev odjemalcev na konkurenčni osnovi. Sistem vodenja je nastal in se razvijal na osnovi znanj in spoznanj na trgu v tehnologiji, veterini, medicini in se navezuje na naše del...",15.2.2021,Goriška,optius.com
Namestnik poslovodje (m/ž),28.2.2021,Cerkno,Spar Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/namestnik-poslovodje-mz-754867-754867/,/,15.2.2021,Goriška,optius.com
Poslovodja trgovine (m/ž),28.2.2021,Cerkno,Spar Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/poslovodja-trgovine-mz-754865-754865/,/,15.2.2021,Goriška,optius.com
Prodajalec (m/ž) -  SPORT VISION Nova Gorica,17.3.2021,"Nova Gorica, Supernova center - Qlandia GO",SPORT VISION d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-sport-vision-nova-gorica-754821-754821/,Podjetje Sport Vision d.o.o. je eno vodilnih podjetji na področju prodaje športne obutve in oblačil na slovenskem trgu.V svoj tim vabimo osebo za zasedbo delovnega mesta PRODAJALEC (m/ž) za delo v športni trgovini Sport Vision v NOVA GORICA.,15.2.2021,Goriška,optius.com
"Čistilka (m/ž) - Komen, Štanjel, Kostanjevica na Krasu",17.3.2021,"Komen, Štanjel, Kostanjevica na Krasu",EES sistemi d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/cistilka-mz-komen-stanjel-kostanjevica-na-krasu-754857-754857/,Podjetje EES sistemi d.o.o. v svojo uspešno in perspektivno delovno sredino vabimo novega sodelavca/ko. ,15.2.2021,Goriška,optius.com
Vzdrževalec (m/ž),17.3.2021,Nova Gorica,Workforce d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-mz-754876-754876/,/,15.2.2021,Goriška,optius.com
Mesar m/ž,2.3.2021,"Idrija, Nova Gorica",Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/mesar-mz-754871-754871/,/,15.2.2021,Goriška,optius.com
Inženir avtomatizacije m/ž,14.3.2021,Obalno- kraška regija,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/inzenir-avtomatizacije-mz-754826-754826/,/,15.2.2021,Goriška,optius.com
Razvijalec programske opreme m/ž,14.3.2021,Obalno- kraška regija,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/razvijalec-programske-opreme-mz-754847-754847/,/,15.2.2021,Goriška,optius.com
Programer vgradnih sistemov m/ž,11.3.2021,severna Primorska,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/programer-vgradnih-sistemov-mz-754592-754592/,/,12.2.2021,Goriška,optius.com
Samostojni prodajalec (m/ž) v Centru tehnike in gradnje Bovec,25.2.2021,Bovec,"Mercator, d.d.",https://www.optius.com/iskalci/prosta-delovna-mesta/samostojni-prodajalec-mz-v-centru-tehnike-in-gradnje-bovec-754514-754514/,"Skupina Mercator je ena največjih gospodarskih skupin v Sloveniji ter v celotni regiji Jugovzhodne Evrope. Sestavljajo jo trgovske družbe. V Sloveniji je prisotna z desetimi, na ostalih trgih Jugovzhodne Evrope pa v okviru Skupine Mercator posluje...",11.2.2021,Goriška,optius.com
Inženir za varnost in zdravje pri delu (m/ž),12.3.2021,Ajdovščina,BIA Separations d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/inzenir-za-varnost-in-zdravje-pri-delu-mz-754509-754509/,"Visokotehnološko podjetje BIA Separations je vodilno v razvoju monolitne tehnologije in edini proizvajalec monolitnih kromatografskih kolon za proizvodnjo, čiščenje in analizo večjih bioloških molekul, kot so virusi, plazmidna DNK, eksosomi, proti...",11.2.2021,Goriška,optius.com
Glavni tehnični inženir sistemske tehnologije - Avtomobilski pogonski sistemi (m/ž),12.3.2021,"Šempeter pri Gorici, Ljubljana",MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/glavni-tehnicni-inzenir-sistemske-tehnologije-avtomobilski-pogonski-sistemi-mz-754384-754384/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Inženir za upravljanje zahtev (m/ž),5.3.2021,"Šempeter pri Gorici, Ljubljana ali Maribor",MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/inzenir-za-upravljanje-zahtev-mz-754373-754373/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Vodja projekta proizvodnje 1 – Področje razvojne tehnologije (m/ž),22.2.2021,Šempeter pri Gorici,MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-projekta-proizvodnje-1-podrocje-razvojne-tehnologije-mz-754379-754379/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Komercialist – Področje druge vgradnje (m/ž),28.2.2021,Šempeter pri Gorici,MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/komercialist-podrocje-druge-vgradnje-mz-754387-754387/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Projektant tehnologije 1 (m/ž) - 4 prosta delovna mesta,6.3.2021,Šempeter pri Gorici,MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/projektant-tehnologije-1-mz-4-prosta-delovna-mesta-754391-754391/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Vodja projekta tehnologije 1 / 2 (m/ž) - 2 prosti delovni mesti,6.3.2021,Šempeter pri Gorici,MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-projekta-tehnologije-1-2-mz-2-prosti-delovni-mesti-754393-754393/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Vodja projekta proizvodnje v zagonu (m/ž),24.2.2021,Šempeter pri Gorici,MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-projekta-proizvodnje-v-zagonu-mz-754374-754374/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Projektant tehnologije (m/ž),1.3.2021,Šempeter pri Gorici,MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/projektant-tehnologije-mz-754378-754378/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Aplikacijski inženir (m/ž),5.3.2021,"Šempeter pri Gorici, Ljubljana ali Maribor",MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/aplikacijski-inzenir-mz-754369-754369/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Testni inženir (m/ž),5.3.2021,"Šempeter pri Gorici, Ljubljana ali Maribor",MAHLE Electric Drives Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/testni-inzenir-mz-754371-754371/,"Pojdimo dlje, hitreje in bodimo #StrongerTogether! Skupaj smo uspešnejši, zato imate priložnost, da v naši ekipi postanete zvezda.Naša strast nas je pripeljala do položaja vodilnega mednarodnega razvojnega partnerja in dobavitelja v avtomobilski i...",10.2.2021,Goriška,optius.com
Pek m/ž,3.3.2021,Ajdovščina,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/pek-mz-754237-754237/,/,9.2.2021,Goriška,optius.com
Poslovni partner za delo v skladišču (m/ž),19.2.2021,Nova Gorica,DPD d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/poslovni-partner-za-delo-v-skladiscu-mz-753710-753710/,"DPD V Sloveniji je članica DPDgroup, druge največje mednarodne dostavne mreže v Evropi. Pod svojim okriljem združuje inovativno tehnologijo in lokalno znanje, ter tako zagotavlja prilagodljivo in uporabniku prijazno storitev.Naši uslužbenci predst...",4.2.2021,Goriška,optius.com
"Poslovni partner za dostavo in prevzem paketov (m/ž) – Nova Gorica z okolico, Vipavska dolina, Kras",19.2.2021,"Nova Gorica z okolico, Vipavska dolina, Kras",DPD d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/poslovni-partner-za-dostavo-in-prevzem-paketov-mz-nova-gorica-z-okolico-vipavska-dolina-kras-753713-753713/,"DPD V Sloveniji je članica DPDgroup, druge največje mednarodne dostavne mreže v Evropi. Pod svojim okriljem združuje inovativno tehnologijo in lokalno znanje, ter tako zagotavlja prilagodljivo in uporabniku prijazno storitev.Naši uslužbenci predst...",4.2.2021,Goriška,optius.com
Voznik tovornjaka (m/ž),6.3.2021,Goriška in Primorska,KOLEKTOR CPG d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornjaka-mz-753693-753693/,"Kolektor je razvojno in tržno usmerjen, inovativen, finančno stabilen ter poslovno uspešen koncern, ki z reševanjem tehnoloških izzivov prihodnosti in iskanjem novih poslovnih priložnosti izpolnjuje pričakovanja lastnikov, poslovnih partnerjev, za...",4.2.2021,Goriška,optius.com
Obdelovalec kovin (m/ž),6.3.2021,Nova Gorica,Workforce d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/obdelovalec-kovin-mz-753717-753717/,Za našega naročnika iščemo izkušene kandidate za zaposlitev na delovnem mestu Obdelovalec kovin (m/ž).,4.2.2021,Goriška,optius.com
Varilec / Ključavničar (m/ž),6.3.2021,Nova Gorica,Workforce d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/varilec-kljucavnicar-mz-753709-753709/,Za našega naročnika iščemo izkušene kandidate za zaposlitev na delovnem mestu Varilec / ključavničar (m/ž).,4.2.2021,Goriška,optius.com
Proizvodni delavec m/ž,3.3.2021,Spodnja Idrija,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/proizvodni-delavec-mz-753659-753659/,/,4.2.2021,Goriška,optius.com
